id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
69003.0,3132.0,0,5775.0,409.0,9318.0,9,13421.0,4833.47,5.0,4.0,5.0,244.0,171.0,30.0,62.0,4012.0,4.0,2,10719.0,30.778284750329817,269.0,1,124.49582672277086,49775.0,0,34102.0,Standard
28338.0,2467.0,6,7871.0,429.0,122.0,10,14851.0,5702.8133333333335,6.0,5.0,20.0,343.0,5230.0,18.0,219.0,3189.0,7.0,3,2955.0,39.35854382342869,55.0,2,288.1212238178406,27435.0,2,53389.0,Standard
6654.0,6985.0,4,9161.0,339.0,8885.0,2,12301.0,3934.705,4.0,4.0,15.0,365.0,853.0,7.0,732.0,1677.0,9.0,2,2743.0,24.94054706898068,111.0,0,250.36665302962447,49599.0,5,93316.0,Standard
75073.0,10782.0,2,533.0,492.0,5389.0,1,238.0,873.1833333333334,7.0,4.0,19.0,244.0,1145.0,21.0,749.0,4101.0,6.0,2,3138.0,30.87180386693207,386.0,2,21583.0,8453.0,1,31019.0,Standard
10819.0,7480.0,0,1817.0,194.0,1835.0,10,13623.0,4865.216666666666,7.0,7.0,21.0,402.0,5147.0,23.0,219.0,758.0,11.0,3,5294.0,37.69789919262632,380.0,0,305.72430259992217,22922.0,0,23500.0,Standard
7520.0,1952.0,3,9158.0,194.0,979.0,0,8556.0,2682.3675,8.0,4.0,6.0,244.0,4094.0,18.0,30.0,1679.0,6.0,2,12076.0,34.43273880215675,370.0,2,50.29382155486634,9889.0,0,59911.0,Standard
94212.0,2982.0,7,4789.0,621.0,9963.0,2,9916.0,2655.035833333333,6.0,3.0,17.0,1.0,6260.0,26.0,30.0,1442.0,10.0,2,892.0,30.188910422231068,213.0,2,0.0,78182.0,2,71633.0,Standard
28531.0,11983.0,2,5350.0,451.0,11556.0,6,18808.0,,7.0,1458.0,19.0,1.0,6260.0,15.0,81.0,1059.0,0.0,2,6925.0,24.89051508540356,316.0,2,0.0,61295.0,5,31526.0,Standard
8530.0,3947.0,6,5518.0,1033.0,3375.0,5,9515.0,,3.0,6.0,6.0,174.0,3457.0,5.0,9.0,1138.0,2.0,1,9136.0,30.672050549254543,288.0,1,37.93802076335572,70187.0,3,66786.0,Standard
30376.0,11637.0,3,2339.0,597.0,3362.0,11,2472.0,11870.066666666666,40.0,4.0,9.0,1.0,6260.0,15.0,46.0,1447.0,6.0,3,12369.0,28.51636345719784,293.0,2,0.0,47284.0,3,1693.0,Standard
17156.0,8956.0,4,6672.0,492.0,7655.0,7,16047.0,5988.705000000001,4.0,5.0,8.0,1.0,6260.0,8.0,570.0,4233.0,2.0,3,10424.0,36.62479126183764,318.0,1,0.0,49815.0,3,79298.0,Standard
73060.0,1055.0,7,8165.0,339.0,6596.0,14,7800.0,,7.0,7.0,13.0,174.0,2772.0,18.0,705.0,890.0,0.0,2,1569.0,29.89324135673881,112.0,1,38.599643950314494,69384.0,4,62385.0,Standard
95121.0,4303.0,2,1930.0,555.0,8143.0,8,9046.0,2749.295,4.0,6.0,18.0,343.0,632.0,19.0,749.0,2030.0,4.0,2,6115.0,38.50556893597821,383.0,2,162.40181374530138,75307.0,2,35071.0,Standard
4944.0,11670.0,3,6075.0,723.0,9124.0,0,15172.0,,8.0,5.0,5.0,174.0,5587.0,18.0,732.0,49.0,0.0,3,1353.0,26.57631673577096,310.0,2,62.35247096931465,68584.0,6,6312.0,Standard
58873.0,7041.0,0,1661.0,409.0,0.0,7,13397.0,4526.385,3.0,6.0,12.0,1.0,6260.0,18.0,117.0,3935.0,0.0,3,12088.0,40.27927891519437,99.0,1,0.0,53259.0,4,50700.0,Standard
89505.0,4376.0,2,5702.0,217.0,1230.0,11,10128.0,2702.7675,3.0,6.0,18.0,174.0,678.0,28.0,201.0,1986.0,8.0,2,1040.0,25.933918371552,363.0,2,53.4566522969112,84017.0,2,61575.0,Standard
91192.0,7356.0,3,3228.0,702.0,736.0,0,9158.0,2556.518333333333,7.0,6.0,5.0,211.0,1480.0,10.0,342.0,1806.0,5.0,2,4317.0,32.65831053658198,122.0,2,44.84666562293261,36677.0,6,23388.0,Standard
85445.0,2347.0,5,3215.0,769.0,2362.0,9,551.0,,1.0,2.0,10.0,3.0,3463.0,15.0,8.0,3719.0,2.0,1,8536.0,34.37623522556117,196.0,0,3686.0,16771.0,1,97743.0,Standard
35060.0,7078.0,6,7829.0,899.0,6016.0,2,269.0,8643.776666666667,3.0,5.0,16.0,3.0,4878.0,13.0,62.0,1020.0,4.0,2,10800.0,28.406960520022945,263.0,2,74.1586635323227,44530.0,2,91972.0,Standard
67359.0,10442.0,1,5083.0,262.0,5810.0,14,12882.0,3972.206666666667,8.0,4.0,9.0,244.0,4855.0,14.0,117.0,1899.0,1.0,2,3537.0,26.926828040354,238.0,2,116.01944880009924,36680.0,3,39764.0,Standard
76804.0,9716.0,7,7914.0,723.0,10746.0,11,2333.0,11512.516666666668,7.0,5.0,16.0,174.0,6251.0,15.0,46.0,3581.0,0.0,3,13045.0,31.0621965822193,274.0,1,187.46432294878505,91048.0,3,81148.0,Standard
36691.0,9234.0,2,131.0,1553.0,3346.0,15,14334.0,5057.3975,8.0,8.0,32.0,307.0,3718.0,26.0,299.0,2306.0,11.0,0,9795.0,31.746953557238434,404.0,2,236.4311998161849,63611.0,6,71438.0,Standard
46151.0,2868.0,1,3425.0,747.0,3473.0,4,14738.0,5409.0875,4.0,6.0,19.0,1.0,6260.0,21.0,201.0,1486.0,5.0,2,1620.0,25.0533953157255,232.0,0,0.0,91048.0,2,89042.0,Standard
51744.0,3917.0,3,4624.0,673.0,10972.0,10,16069.0,6375.09,6.0,10.0,20.0,307.0,1968.0,58.0,263.0,2441.0,12.0,0,9697.0,24.92390935431188,154.0,2,218.9997114767588,32300.0,4,76245.0,Standard
93971.0,1823.0,0,2051.0,978.0,5909.0,6,11.0,8291.685,5.0,4.0,7.0,1.0,6260.0,16.0,9.0,3319.0,1.0,1,3435.0,30.57492296561988,203.0,1,0.0,46432.0,0,93810.0,Standard
77848.0,9872.0,3,2668.0,1011.0,2977.0,3,15131.0,5728.215,4.0,7.0,7.0,1.0,6260.0,5.0,46.0,1090.0,3.0,2,1033.0,29.60005508837125,157.0,1,0.0,46301.0,3,80069.0,Standard
99001.0,4145.0,2,3241.0,597.0,12279.0,11,5637.0,1399.187916666667,5.0,6.0,19.0,274.0,3989.0,27.0,218.0,4060.0,5.0,2,10165.0,39.80976958324371,29.0,2,58.17802473224032,14857.0,5,11581.0,Standard
98920.0,7271.0,3,9101.0,673.0,207.0,15,8181.0,2057.1025,3.0,5.0,11.0,343.0,67.0,7.0,46.0,1071.0,7.0,2,12650.0,28.201204511943377,58.0,2,145.7568677467819,91048.0,3,18157.0,Standard
16290.0,3460.0,6,6025.0,1159.0,7432.0,7,10763.0,2782.7125,6.0,5.0,15.0,244.0,6036.0,10.0,732.0,4323.0,3.0,2,12926.0,35.82737063593187,186.0,1,95.43359013792504,50919.0,2,64412.0,Standard
46312.0,8839.0,3,2432.0,364.0,10581.0,9,5553.0,1487.781666666667,8.0,9.0,19.0,366.0,6071.0,34.0,219.0,1803.0,12.0,0,6713.0,28.853560312733737,52.0,2,71.8255587315648,86051.0,6,28669.0,Standard
22874.0,6340.0,0,10058.0,364.0,7676.0,3,6063.0,1655.345,9.0,9.0,1535.0,307.0,5569.0,50.0,99.0,2629.0,6.0,0,9015.0,32.66282937914088,47.0,2,65.33850635339675,20271.0,5,11710.0,Standard
28256.0,920.0,4,8431.0,308.0,9223.0,13,462.0,8744.485,4.0,6.0,18.0,1.0,6260.0,29.0,81.0,1930.0,6.0,2,3159.0,31.051793448213417,177.0,2,0.0,22595.0,1,97847.0,Standard
88142.0,11512.0,4,379.0,288.0,7066.0,3,2940.0,1123.6533333333334,6.0,5.0,5.0,211.0,3675.0,28.0,138.0,1471.0,5.0,2,3415.0,36.758494475465405,404.0,2,34.86780130019553,58570.0,2,30598.0,Standard
57195.0,6967.0,0,3752.0,925.0,10633.0,3,18634.0,,3.0,4.0,10.0,244.0,3113.0,9.0,201.0,3308.0,3.0,2,2533.0,35.330607753969886,241.0,1,235.81109348873244,24111.0,1,86896.0,Standard
11099.0,9825.0,0,2983.0,978.0,3300.0,12,8177.0,2203.3591666666666,7.0,6.0,19.0,3.0,3463.0,24.0,46.0,1055.0,0.0,2,1511.0,29.62990537416425,108.0,1,13.139578875076564,91048.0,6,45162.0,Standard
36941.0,6326.0,5,4211.0,769.0,7765.0,6,2394.0,,1.0,2.0,8.0,211.0,146.0,14.0,654.0,3629.0,7.0,3,2333.0,30.08964080593566,175.0,1,173.2347549574972,30185.0,2,593.0,Standard
98158.0,12007.0,4,9879.0,409.0,11602.0,15,9822.0,2910.6125,3.0,5.0,19.0,1.0,6260.0,17.0,705.0,3308.0,4.0,3,5287.0,37.64156449859136,121.0,2,35136.0,48999.0,0,78974.0,Standard
3522.0,8678.0,6,4961.0,577.0,11824.0,14,6939.0,6854.536666666668,8.0,6.0,5.0,244.0,5967.0,8.0,179.0,1614.0,4.0,2,9069.0,27.98880657094561,382.0,2,182.58954992370144,77691.0,1,88909.0,Standard
16941.0,5794.0,5,9884.0,597.0,10494.0,3,14645.0,5233.76,4.0,4.0,9.0,244.0,4687.0,16.0,732.0,4155.0,7.0,1,10670.0,40.11206848774151,196.0,1,166.11765267523805,24658.0,5,74642.0,Standard
17030.0,1147.0,1,7648.0,339.0,7535.0,8,14303.0,5090.74,4.0,3.0,3.0,3.0,4878.0,0.0,46.0,1096.0,6.0,3,13112.0,39.67233637648008,316.0,1,49.72301524510147,30805.0,2,79129.0,Standard
42264.0,11866.0,4,4982.0,651.0,1247.0,9,12498.0,3958.6625,9.0,9.0,26.0,343.0,3006.0,16.0,99.0,2141.0,11.0,0,7273.0,27.783405806096567,30.0,2,154.7434287772285,68859.0,2,70285.0,Standard
88308.0,2392.0,7,5322.0,621.0,8029.0,15,2897.0,1250.4691666666663,9.0,6.0,23.0,244.0,4757.0,18.0,179.0,2211.0,8.0,0,2015.0,33.38057799316864,67.0,2,36.85546966542952,48025.0,2,39730.0,Standard
92179.0,8627.0,0,3826.0,998.0,2808.0,2,802.0,,6.0,4.0,8.0,174.0,676.0,5.0,138.0,3935.0,2.0,1,10736.0,32.46580069835169,303.0,1,16.71590242996404,60325.0,6,44559.0,Standard
25608.0,1855.0,3,5458.0,651.0,1366.0,1,9461.0,2874.226666666667,6.0,5.0,23.0,402.0,2811.0,58.0,201.0,2870.0,10.0,0,6408.0,39.1694426738421,50.0,2,146.68234657142176,91049.0,4,7625.0,Standard
41647.0,1070.0,1,7325.0,838.0,4295.0,11,18843.0,8217.586666666666,8.0,3.0,10.0,244.0,4428.0,17.0,179.0,1415.0,7.0,2,816.0,24.39190811534571,237.0,2,245.9851478363627,1608.0,1,90785.0,Standard
98497.0,233.0,2,6100.0,769.0,6276.0,15,18385.0,7743.5575,1.0,4.0,3.0,244.0,1073.0,25.0,749.0,4160.0,4.0,1,2964.0,28.69787167518184,322.0,1,204.3445223904461,59172.0,6,65684.0,Standard
27545.0,5979.0,2,8622.0,510.0,1668.0,7,5152.0,1380.035,7.0,5.0,31.0,343.0,798.0,25.0,153.0,2899.0,12.0,0,9710.0,22.740877964373425,404.0,2,80.61286414846036,23063.0,6,6218.0,Standard
62091.0,1820.0,0,1356.0,949.0,2556.0,3,15855.0,5800.085,6.0,7.0,5.0,3.0,2100.0,26.0,685.0,1133.0,2.0,3,13139.0,32.825575532148285,179.0,1,53.57619796162368,24355.0,3,86187.0,Standard
68133.0,12060.0,5,10058.0,531.0,5557.0,13,4397.0,1099.2808333333332,6.0,3.0,22.0,174.0,683.0,13.0,9.0,1778.0,6.0,2,1608.0,29.657957877946096,163.0,2,17.322016536664947,91048.0,6,34768.0,Standard
8103.0,3656.0,1,7657.0,262.0,1053.0,11,285.0,8637.975,1.0,3.0,4.0,211.0,1081.0,9.0,407.0,725.0,5.0,1,12667.0,35.80546386106064,159.0,1,224.4373279269476,21945.0,1,90989.0,Standard
10877.0,2485.0,5,8132.0,150.0,2561.0,11,15930.0,6373.509999999998,3.0,4.0,12.0,343.0,3993.0,6.0,9.0,3797.0,5.0,2,6093.0,32.87851340448838,119.0,2,395.33480814444215,4276.0,1,59499.0,Standard
57388.0,10108.0,7,5938.0,925.0,5965.0,8,18580.0,8101.986666666668,6.0,6.0,19.0,3.0,3463.0,7.0,153.0,3943.0,5.0,2,13176.0,38.81916502366065,235.0,0,64.96133685120404,43319.0,3,91003.0,Standard
90920.0,5950.0,3,6562.0,555.0,7910.0,15,3208.0,981.2341666666664,8.0,7.0,16.0,307.0,576.0,27.0,299.0,2892.0,12.0,0,7184.0,27.646740766445927,370.0,2,51.83455347868679,7349.0,6,10818.0,Standard
55785.0,851.0,6,7279.0,899.0,3975.0,14,15480.0,,8.0,5.0,16.0,1.0,6260.0,31.0,9.0,2225.0,4.0,2,611.0,27.97164325258143,217.0,2,0.0,88404.0,0,90875.0,Standard
91444.0,1211.0,7,9857.0,651.0,7012.0,15,13626.0,4823.965,3.0,7.0,12.0,1.0,6260.0,29.0,46.0,1320.0,4.0,2,10437.0,32.34970459666828,175.0,1,0.0,91049.0,3,83417.0,Standard
37231.0,3344.0,5,7194.0,1011.0,2542.0,9,10333.0,3195.651666666666,6.0,5.0,10.0,244.0,4005.0,25.0,81.0,4277.0,3.0,2,12499.0,33.24586704913302,196.0,2,108.79608291381334,15300.0,3,48605.0,Standard
62054.0,6161.0,4,797.0,175.0,11177.0,0,18376.0,952.1208333333334,5.0,6.0,13.0,343.0,5671.0,8.0,685.0,1107.0,7.0,2,5207.0,40.36064529226457,384.0,0,37.524074847170965,68395.0,4,25085.0,Standard
8386.0,4343.0,6,1247.0,788.0,10867.0,2,9352.0,2765.008333333333,2.0,7.0,6.0,174.0,4141.0,-3.0,748.0,824.0,923.0,1,3330.0,28.022312031056927,404.0,1,42.94392196117229,49104.0,1,71302.0,Standard
44829.0,5687.0,5,363.0,409.0,9455.0,6,2876.0,11791.056666666664,5.0,6.0,4.0,1.0,6260.0,9.0,8.0,3556.0,2.0,1,12765.0,39.97684029341271,233.0,1,0.0,60689.0,3,98145.0,Standard
87049.0,4342.0,2,2267.0,1061.0,11342.0,7,9728.0,2519.8191666666667,8.0,6.0,11.0,244.0,1994.0,20.0,99.0,3657.0,0.0,2,2352.0,30.766739927544883,109.0,1,79.58570854657205,66275.0,2,58194.0,Standard
86575.0,4114.0,1,8398.0,597.0,10292.0,7,10850.0,3135.8275,2.0,1.0,12.0,1.0,6260.0,-1.0,30.0,3901.0,4.0,3,12750.0,39.85465075139823,256.0,1,0.0,22066.0,5,70185.0,Standard
98408.0,12362.0,3,514.0,339.0,8922.0,5,7250.0,1600.8275,6.0,4.0,9.0,0.0,6260.0,26.0,81.0,1090.0,1.0,3,3965.0,33.742586127409595,318.0,1,0.0,30373.0,6,18435.0,Standard
87533.0,5091.0,5,3461.0,217.0,2598.0,0,18220.0,7899.125,3.0,3.0,3.0,1.0,6260.0,9.0,407.0,201.0,0.0,1,8793.0,33.25707641598691,271.0,1,0.0,65063.0,5,81242.0,Standard
60628.0,2296.0,6,526.0,555.0,7050.0,15,14952.0,5799.13,8.0,6.0,12.0,211.0,4381.0,10.0,81.0,1053.0,7.0,2,4937.0,30.29485373385087,222.0,2,126.78946147758992,55484.0,1,88046.0,Standard
80249.0,11239.0,2,1483.0,235.0,7595.0,9,18089.0,,8.0,4.0,20.0,211.0,2084.0,24.0,30.0,2110.0,5.0,3,1055.0,25.080869549139223,187.0,2,174.40576462756667,79190.0,5,3226.0,Standard
20650.0,5233.0,1,6089.0,194.0,12373.0,10,6055.0,1620.6274999999996,4.0,6.0,27.0,343.0,3325.0,24.0,9.0,4231.0,9.0,2,6622.0,32.80514484161321,25.0,2,69.41294008732692,85348.0,4,27460.0,Standard
28659.0,1046.0,2,7607.0,474.0,0.0,9,7280.0,1974.5854166666668,5.0,7.0,1.0,3.0,4878.0,5.0,570.0,3213.0,2.0,1,9252.0,26.85360171646652,293.0,1,16.196489871932414,84638.0,6,62219.0,Standard
81817.0,9513.0,2,9481.0,308.0,514.0,9,5666.0,1754.7658333333331,9.0,502.0,27.0,274.0,1467.0,50.0,138.0,1926.0,12.0,0,9692.0,31.675364630014208,355.0,0,53.69033545455992,53574.0,0,52140.0,Standard
18538.0,3483.0,6,1479.0,877.0,6829.0,4,10049.0,2782.773333333333,3.0,6.0,5.0,211.0,1558.0,1.0,9.0,3781.0,3.0,1,226.0,26.000490479461327,316.0,1,72.56396912140218,27922.0,6,40947.0,Standard
36658.0,9844.0,6,7700.0,510.0,7021.0,15,3871.0,1552.7141666666666,7.0,8.0,18.0,343.0,1488.0,49.0,201.0,1883.0,6.0,0,9964.0,30.72273538619882,403.0,2,50.42557277379056,13614.0,6,21803.0,Standard
76443.0,10893.0,0,2904.0,339.0,9182.0,14,16543.0,6746.080000000001,6.0,9.0,32.0,274.0,5507.0,28.0,263.0,2692.0,6.0,0,9760.0,27.076336952951145,57.0,2,301.0706312329842,91049.0,1,77463.0,Standard
4918.0,1056.0,4,7472.0,134.0,8543.0,0,2858.0,,6.0,8.0,28.0,274.0,3759.0,53.0,283.0,486.0,12.0,3,4258.0,24.38504215599284,112.0,2,39.761412232519305,21357.0,2,36369.0,Standard
84307.0,5245.0,0,9179.0,621.0,5923.0,0,9565.0,2742.116666666667,8.0,5.0,29.0,307.0,4525.0,41.0,239.0,4283.0,1352.0,0,9574.0,33.17946058372456,396.0,2,96.31286262626712,24957.0,4,27062.0,Standard
51636.0,7883.0,0,7588.0,409.0,4783.0,14,8997.0,2750.6441666666665,5.0,3.0,19.0,174.0,2772.0,17.0,117.0,4310.0,4.0,2,649.0,37.96557746964742,404.0,2,30.45301391143386,86331.0,4,69187.0,Standard
38354.0,9411.0,5,2473.0,475.0,3520.0,13,1254.0,9988.76,5.0,4.0,4213.0,307.0,4729.0,5.0,62.0,3723.0,4.0,2,1868.0,30.50702705463488,87.0,2,326.20668114048146,54300.0,2,80368.0,Standard
85311.0,2942.0,1,1658.0,577.0,2695.0,8,10130.0,2794.8,5.0,3.0,7.0,1.0,6260.0,14.0,30.0,2117.0,5.0,1,8534.0,29.147060995073915,246.0,0,0.0,52338.0,6,7642.0,Standard
9515.0,6022.0,0,8627.0,308.0,0.0,1,6490.0,1595.5116666666663,3.0,6.0,13.0,174.0,3457.0,13.0,153.0,1978.0,6.0,2,13081.0,29.68306239435904,399.0,2,25.42711832485124,10928.0,4,28558.0,Standard
81120.0,5249.0,3,728.0,925.0,0.0,5,8825.0,,6.0,3.0,12.0,211.0,3519.0,11.0,749.0,4294.0,1.0,2,1015.0,31.05402240185295,314.0,1,62.50583929651015,34872.0,6,16645.0,Standard
43764.0,8055.0,6,8943.0,491.0,3363.0,8,16312.0,6155.639999999999,6.0,3.0,9.0,244.0,4177.0,11.0,9.0,1398.0,2.0,2,10124.0,39.97251078820781,178.0,2,232.0660770076541,14459.0,0,77058.0,Standard
4970.0,4577.0,6,1579.0,597.0,6334.0,15,137.0,8435.806666666665,4.0,7.0,12.0,244.0,3224.0,12.0,749.0,4008.0,3.0,2,12167.0,36.52275862449249,138.0,1,181.46254267865257,51476.0,4,83301.0,Standard
54116.0,3814.0,3,6915.0,262.0,8721.0,12,16504.0,6702.263333333332,9.0,5.0,28.0,366.0,1843.0,45.0,201.0,2318.0,10.0,0,7202.0,26.66330560924669,404.0,2,418.7466985881547,57395.0,5,98636.0,Standard
68999.0,4480.0,1,4437.0,651.0,3177.0,7,11155.0,3121.090833333333,1.0,3.0,8.0,211.0,2325.0,12.0,685.0,3912.0,2328.0,3,12145.0,27.39450445612257,134.0,1,90.32160297711032,45073.0,6,9581.0,Standard
74895.0,7197.0,1,2301.0,621.0,11178.0,0,15922.0,833.9120833333333,6.0,10.0,33.0,0.0,1168.0,55.0,117.0,3398.0,12.0,0,9273.0,32.65228052629181,404.0,0,52.59339621848825,91048.0,4,26722.0,Standard
14471.0,1982.0,1,767.0,339.0,1913.0,5,4704.0,,1.0,5.0,9.0,174.0,4874.0,2.0,8.0,3641.0,3.0,1,7779.0,26.83144839689185,219.0,1,190.4814722145373,4879.0,5,69771.0,Standard
26304.0,11016.0,3,3726.0,899.0,5212.0,0,1709.0,10585.416666666666,5.0,6.0,7.0,166.0,1410.0,17.0,30.0,4323.0,0.0,3,2595.0,35.69780389634747,237.0,2,99.42376274979,11893.0,2,1168.0,Standard
72532.0,11959.0,7,340.0,194.0,10628.0,9,4684.0,1188.2041666666669,8.0,6.0,25.0,343.0,4479.0,15.0,749.0,1583.0,16.0,0,9781.0,37.53068891826905,282.0,2,62.526076988230464,32492.0,3,35660.0,Standard
32706.0,4258.0,6,4934.0,788.0,0.0,4,8528.0,2507.4908333333333,2.0,6.0,10.0,1.0,6260.0,13.0,407.0,1161.0,4.0,1,805.0,31.630694449314035,110.0,1,0.0,86507.0,3,68538.0,Standard
62936.0,5315.0,3,3014.0,134.0,526.0,13,6919.0,,7.0,5.0,15.0,402.0,4169.0,48.0,117.0,1674.0,8.0,0,8924.0,33.80774322954451,1.0,2,95.62691019376172,29109.0,6,4549.0,Standard
35983.0,12283.0,1,9121.0,308.0,1335.0,6,3206.0,1064.16625,7.0,7.0,14.0,211.0,3524.0,13.0,179.0,3917.0,0.0,2,6760.0,25.62037989921537,215.0,1,25.619790706889,73420.0,5,35667.0,Standard
3081.0,10656.0,2,10058.0,262.0,7844.0,7,8346.0,2259.891666666667,7.0,6.0,15.0,174.0,2776.0,13.0,263.0,4208.0,9.0,0,5105.0,30.85737389827573,404.0,2,42.21147707908634,51210.0,2,64441.0,Standard
44662.0,2779.0,4,4097.0,597.0,9347.0,2,7674.0,2000.025,4.0,7.0,15.0,1.0,6260.0,26.0,732.0,1002.0,8.0,3,8257.0,24.64305280285045,94.0,2,0.0,57033.0,2,66211.0,Standard
21275.0,1716.0,0,1170.0,597.0,5159.0,2,7975.0,1886.695,5.0,3.0,7.0,174.0,4869.0,22.0,705.0,1587.0,6.0,2,4181.0,26.05779854329841,140.0,2,31.8157283435072,91049.0,4,44390.0,Standard
55734.0,7462.0,0,8007.0,509.0,8887.0,8,15483.0,5986.6475,5.0,5.0,16.0,244.0,3788.0,14.0,153.0,1972.0,7.0,2,2825.0,31.457219764957884,203.0,2,218.011095886998,88875.0,1,80475.0,Standard
99538.0,5313.0,6,6279.0,150.0,11717.0,14,13799.0,5023.406666666667,7.0,4.0,8.0,307.0,2522.0,12.0,749.0,1023.0,5.0,2,4120.0,33.88169050056685,404.0,2,181.0265825010552,54682.0,1,80102.0,Standard
30096.0,237.0,3,7868.0,1034.0,5488.0,11,2810.0,11755.796666666669,3.0,3.0,12.0,1.0,6260.0,17.0,45.0,3229.0,1.0,2,6830.0,45.03107074220409,218.0,1,0.0,90303.0,1,3245.0,Standard
87732.0,4853.0,7,6160.0,747.0,6062.0,3,10143.0,2573.683333333333,6.0,6.0,25.0,307.0,3361.0,37.0,117.0,2725.0,8.0,0,8127.0,25.15463100335448,373.0,2,140.55075623369282,9396.0,6,31393.0,Standard
22976.0,11594.0,7,4742.0,862.0,1919.0,7,4854.0,,4.0,3.0,20.0,1.0,6260.0,30.0,179.0,4161.0,4.0,3,12405.0,24.539590868416497,314.0,2,0.0,2833.0,5,44775.0,Standard
47331.0,10622.0,4,1521.0,811.0,260.0,15,14319.0,,8.0,5.0,16.0,174.0,5587.0,9.0,377.0,4125.0,4.0,3,1483.0,33.66141365797614,362.0,2,92.47615943933208,19350.0,2,81446.0,Standard
59216.0,11112.0,3,7324.0,409.0,3657.0,12,16266.0,4683.145,7.0,6.0,6.0,3.0,684.0,26.0,138.0,2019.0,3.0,3,10438.0,31.46084227559925,230.0,2,40.93886145050345,51593.0,5,51479.0,Standard
59045.0,8551.0,4,9724.0,998.0,3989.0,3,10971.0,,0.0,5.0,2.0,174.0,4877.0,7.0,6.0,2263.0,4.0,1,10233.0,25.942859210131804,248.0,1,37.22039256123109,91048.0,1,74216.0,Standard
98250.0,11889.0,6,3613.0,651.0,6180.0,0,17591.0,7463.79,7.0,5.0,19.0,174.0,3455.0,5.0,749.0,1454.0,1.0,2,692.0,28.87738878933435,137.0,1,86.59765165199978,13615.0,1,92818.0,Standard
41614.0,3979.0,2,9618.0,308.0,11658.0,8,4143.0,1423.5683333333334,6.0,4.0,14.0,174.0,5586.0,10.0,153.0,1294.0,5.0,2,4492.0,30.262682446038585,137.0,2,22.22010375797521,64933.0,6,55645.0,Standard
19867.0,4242.0,5,4209.0,552.0,8776.0,10,3117.0,1198.6145833333333,3.0,1.0,2.0,1.0,6260.0,3.0,6.0,4232.0,4.0,1,10218.0,37.94837277225038,404.0,1,51494.0,75336.0,6,51520.0,Standard
18258.0,6370.0,6,2344.0,554.0,10222.0,13,16147.0,,8.0,4.0,20.0,244.0,5484.0,13.0,99.0,4323.0,4.0,2,9106.0,31.096449398602573,194.0,1,172.74501183628544,91048.0,4,7500.0,Standard
60962.0,6421.0,6,4597.0,339.0,6832.0,7,14090.0,5111.0775,4.0,7.0,9.0,244.0,3786.0,8.0,9.0,3533.0,4.0,1,8955.0,31.702063519774704,260.0,0,104.62203778290493,41552.0,3,64302.0,Standard
31999.0,4708.0,1,4784.0,339.0,5584.0,2,2210.0,10955.223333333332,3.0,7.0,12.0,1.0,6260.0,9.0,749.0,2117.0,2406.0,2,2774.0,40.03187699694899,210.0,1,0.0,36289.0,0,1566.0,Standard
19663.0,7143.0,1,6045.0,949.0,6646.0,0,10885.0,3266.8875000000007,6.0,3.0,19.0,211.0,851.0,13.0,81.0,1070.0,0.0,2,9005.0,28.243289048302607,231.0,2,52.51752166257032,91049.0,0,67306.0,Standard
23490.0,1131.0,3,3031.0,702.0,4622.0,3,7845.0,1813.170833333333,4.0,7.0,20.0,3.0,3463.0,22.0,685.0,4285.0,5.0,2,11759.0,32.46041044430834,404.0,2,15.498513984275224,51796.0,2,60924.0,Standard
58504.0,10437.0,2,2832.0,1224.0,3574.0,5,16873.0,922.595,4.0,7.0,15.0,343.0,1985.0,23.0,705.0,1338.0,5.0,2,4894.0,38.29341195488915,115.0,2,29.61662986115089,72985.0,6,32490.0,Standard
43788.0,8055.0,7,8943.0,492.0,3363.0,8,16312.0,6155.639999999999,6.0,3.0,9.0,244.0,4177.0,14.0,9.0,1398.0,2.0,2,10124.0,23.51605846311754,170.0,2,232.0660770076541,26809.0,2,73086.0,Standard
42388.0,2631.0,0,7635.0,492.0,11619.0,8,9759.0,2842.705,8.0,7.0,20.0,174.0,4871.0,24.0,9.0,4179.0,8.0,2,12581.0,28.04907489730124,90.0,2,35.275234367572835,91048.0,4,41547.0,Standard
12885.0,1251.0,5,2058.0,811.0,5659.0,4,8517.0,2582.19,4.0,3.0,3.0,174.0,680.0,7.0,0.0,3593.0,3.0,1,6648.0,33.17692152519105,404.0,1,45.687267613738506,65462.0,2,66425.0,Standard
50089.0,9384.0,2,210.0,998.0,1767.0,8,1378.0,726.2704166666667,8.0,6.0,15.0,211.0,1076.0,9.0,731.0,1722.0,4.0,2,2046.0,32.363050420201304,141.0,2,18.480987924467247,43637.0,4,35752.0,Standard
46832.0,4173.0,3,7854.0,429.0,1812.0,4,2356.0,1282.6525,4.0,5.0,16.0,1.0,6260.0,28.0,138.0,1437.0,4.0,3,10567.0,23.09778819682237,178.0,0,0.0,3712.0,0,33667.0,Standard
